Date,Google,Facebook,Apple
2020-03-20,53.616001,149.729996,56.371925
2020-03-23,52.831001,148.100006,55.174355
2020-03-24,56.723,160.979996,60.70974
2020-03-25,55.1245,156.210007,60.375313
2020-03-26,58.087502,163.339996,63.552437
2020-03-27,55.5355,156.789993,60.921223
2020-03-30,57.341,165.949997,62.659794
2020-03-31,58.140499,166.800003,62.531918
2020-04-01,55.280998,159.600006,59.241673
2020-04-02,56.042,158.190002,60.230221
2020-04-03,54.894001,154.179993,59.364624
2020-04-06,59.346001,165.550003,64.543449
2020-04-07,59.3255,168.830002,63.795883
2020-04-08,60.514,174.279999,65.428719
2020-04-09,60.572498,175.190002,65.900856
2020-04-13,60.877998,174.789993,67.194328
2020-04-14,63.461498,178.169998,70.587852
2020-04-15,63.123501,176.970001,69.943573
2020-04-16,63.1735,176.25,70.499329
2020-04-17,64.162498,179.240005,69.542747
2020-04-20,63.330502,178.240005,68.099274
2020-04-21,60.817001,170.800003,65.994301
2020-04-22,63.1605,182.279999,67.895172
2020-04-23,63.815498,185.130005,67.63205
2020-04-24,63.9655,190.070007,69.584557
2020-04-27,63.793999,187.5,69.633743
2020-04-28,61.683498,182.910004,68.505028
2020-04-29,67.073997,194.190002,70.755066
2020-04-30,67.432999,204.710007,72.247726
2020-05-01,66.030502,202.270004,71.084595
2020-05-04,66.339996,205.259995,72.09037
2020-05-05,67.555496,207.070007,73.172348
2020-05-06,67.364998,208.470001,73.927292
2020-05-07,68.627998,211.259995,74.69207
2020-05-08,69.418503,212.350006,76.469856
2020-05-11,70.163002,213.179993,77.673149
2020-05-12,68.787003,210.100006,76.785477
2020-05-13,67.466499,205.100006,75.85836
2020-05-14,67.806503,206.809998,76.324379
2020-05-15,68.6595,210.880005,75.873161
2020-05-18,69.196999,213.190002,77.660805
2020-05-19,68.674248,216.880005,77.212067
2020-05-20,70.335999,229.970001,78.713676
2020-05-21,70.139999,231.389999,78.126831
2020-05-22,70.521004,234.910004,78.629852
2020-05-26,70.850998,232.199997,78.097244
2020-05-27,70.891998,229.139999,78.437508
2020-05-28,70.836502,225.460007,78.472046
2020-05-29,71.445999,225.089996,78.395592
2020-06-01,71.591003,231.910004,79.359703
2020-06-02,71.960999,232.720001,79.727104
2020-06-03,71.819,230.160004,80.166008
2020-06-04,70.609001,226.289993,79.475601
2020-06-05,71.919502,230.770004,81.739136
2020-06-08,72.330498,231.399994,82.222412
2020-06-09,72.807999,238.669998,84.818832
2020-06-10,73.292503,236.729996,87.001015
2020-06-11,70.192001,224.429993,82.824059
2020-06-12,70.658997,228.580002,83.539124
2020-06-15,70.9925,232.5,84.572258
2020-06-16,72.136002,235.649994,86.813614
2020-06-17,72.556,235.529999,86.692795
2020-06-18,71.797997,235.940002,86.727325
2020-06-19,71.585999,238.789993,86.231712
2020-06-22,72.593002,239.220001,88.487846
2020-06-23,73.220497,242.240005,90.376595
2020-06-24,71.598503,234.020004,88.781281
2020-06-25,72.066498,235.679993,89.9599
2020-06-26,67.995003,216.080002,87.195816
2020-06-29,69.748497,220.639999,89.205376
2020-06-30,70.680496,227.070007,89.950027
2020-07-01,71.902,237.550003,89.779892
2020-07-02,73.235001,233.419998,89.779892
2020-07-06,74.785004,240.279999,92.181519
2020-07-07,74.259003,240.860001,91.895508
2020-07-08,74.800003,243.580002,94.035767
2020-07-09,75.5495,244.5,94.440155
2020-07-10,77.086998,245.070007,94.605347
2020-07-13,75.567001,239.0,94.1689
2020-07-14,76.028999,239.729996,95.727257
2020-07-15,75.681999,240.279999,96.385597
2020-07-16,75.900002,240.929993,95.199585
2020-07-17,75.777496,242.029999,95.007256
2020-07-20,78.286003,245.419998,97.00943
2020-07-21,77.920998,241.75,95.67054
2020-07-22,78.4245,239.869995,95.939308
2020-07-23,75.783997,232.600006,91.572487
2020-07-24,75.593498,230.710007,91.345634
2020-07-27,76.510002,233.5,93.510559
2020-07-28,75.016998,230.119995,91.974419
2020-07-29,76.100998,233.289993,93.737411
2020-07-30,76.572502,234.5,94.871643
2020-07-31,74.148003,253.669998,104.803635
2020-08-03,73.722504,251.960007,107.444427
2020-08-04,73.248497,249.830002,108.161964
2020-08-05,73.680496,249.119995,108.554016
2020-08-06,75.004997,265.279999,112.341377
2020-08-07,74.724503,268.440002,109.787209
2020-08-10,74.805,263.0,111.38295
2020-08-11,74.015999,256.130005,108.070442
2020-08-12,75.331001,259.890015,111.662079
2020-08-13,75.922501,261.299988,113.638229
2020-08-14,75.386497,261.23999,113.536942
2020-08-17,75.899002,261.160004,113.240524
2020-08-18,77.93,262.339996,114.184135
2020-08-19,77.376503,262.589996,114.327408
2020-08-20,79.087502,269.01001,116.864281
2020-08-21,79.021004,267.01001,122.886589
2020-08-24,79.410004,271.390015,124.356346
2020-08-25,80.411003,280.820007,123.336159
2020-08-26,82.619003,303.910004,125.013412
2020-08-27,81.716499,293.220001,123.518959
2020-08-28,82.220497,293.660004,123.318871
2020-08-31,81.709,293.200012,127.500885
2020-09-01,83.0355,295.440002,132.57959
2020-09-02,86.414001,302.5,129.832764
2020-09-03,82.092003,291.119995,119.438202
2020-09-04,79.552002,282.730011,119.51725
2020-09-08,76.619499,271.160004,111.474342
2020-09-09,77.848,273.720001,115.920677
2020-09-10,76.600998,268.089996,112.136345
2020-09-11,76.036003,266.609985,110.664131
2020-09-14,75.963997,266.149994,113.984047
2020-09-15,77.071999,272.420013,114.161903
2020-09-16,76.044998,263.519989,110.792572
2020-09-17,74.776497,254.820007,109.023918
2020-09-18,72.999496,252.529999,105.565651
2020-09-21,71.557999,248.149994,108.767036
2020-09-22,73.273003,254.75,110.476379
2020-09-23,70.760498,249.020004,105.842346
2020-09-24,71.414497,249.529999,106.929199
2020-09-25,72.248001,254.820007,110.940796
2020-09-28,73.225998,256.820007,113.588821
2020-09-29,73.466499,261.790009,112.729202
2020-09-30,73.480003,261.899994,114.428673
2020-10-01,74.504501,266.630005,115.396996
2020-10-02,72.920998,259.940002,111.671951
2020-10-05,74.301003,264.649994,115.110451
2020-10-06,72.671997,258.660004,111.810287
2020-10-07,73.014503,258.119995,113.707397
2020-10-08,74.296501,263.76001,113.598701
2020-10-09,75.761002,264.450012,115.574852
2020-10-12,78.457497,275.75,122.916237
2020-10-13,78.584,276.140015,119.655579
2020-10-14,78.403999,271.820007,119.744522
2020-10-15,77.956497,266.720001,119.270241
2020-10-16,78.650497,265.929993,117.600395
2020-10-19,76.730499,261.399994,114.596664
2020-10-20,77.796501,267.559998,116.108414
2020-10-21,79.665497,278.730011,115.476044
2020-10-22,80.766502,278.119995,114.369392
2020-10-23,82.050003,284.790009,113.667862
2020-10-26,79.522499,277.109985,113.67775
2020-10-27,80.212997,283.290009,115.209259
2020-10-28,75.831001,267.670013,109.873665
2020-10-29,78.362,280.829987,113.944527
2020-10-30,81.050499,263.109985,107.561569
2020-11-02,81.301498,261.359985,107.472649
2020-11-03,82.510498,265.299988,109.122734
2020-11-04,87.456497,287.380005,113.578926
2020-11-05,88.168503,294.679993,117.610283
2020-11-06,88.087502,293.410004,117.476669
2020-11-09,88.150002,278.769989,115.13089
2020-11-10,87.019501,272.429993,114.784462
2020-11-11,87.635498,276.480011,118.268471
2020-11-12,87.491997,275.079987,117.991348
2020-11-13,88.850998,276.950012,118.04084
2020-11-16,89.069,278.959991,119.070198
2020-11-17,88.5075,275.0,118.169495
2020-11-18,87.338997,271.970001,116.82341
2020-11-19,88.195999,272.940002,117.427162
2020-11-20,87.109497,269.700012,116.14045
2020-11-23,86.742996,268.429993,112.686127
2020-11-24,88.444,276.920013,113.992645
2020-11-25,88.571503,275.589996,114.843849
2020-11-27,89.6595,277.809998,115.398109
2020-11-30,88.037003,276.970001,117.832985
2020-12-01,89.904999,286.549988,121.465462
2020-12-02,91.397499,287.519989,121.8218
2020-12-03,91.338501,281.850006,121.683212
2020-12-04,91.399498,279.700012,121.000275
2020-12-07,90.973999,285.579987,122.48494
2020-12-08,90.927498,283.399994,123.108505
2020-12-09,89.206497,277.920013,120.535065
2020-12-10,88.766502,277.119995,121.980141
2020-12-11,89.088501,273.549988,121.15863
2020-12-14,88.002998,274.190002,120.535065
2020-12-15,88.388496,275.549988,126.572708
2020-12-16,88.150002,275.670013,126.503426
2020-12-17,87.394997,274.480011,127.384338
2020-12-18,86.550499,276.399994,125.365189
2020-12-21,86.968498,272.790009,126.919136
2020-12-22,86.175003,267.089996,130.53183
2020-12-23,86.619003,268.109985,129.621246
2020-12-24,86.942497,267.399994,130.620911
2020-12-28,88.804497,277.0,135.292648
2020-12-29,87.935997,276.779999,133.491257
2020-12-30,86.975998,271.869995,132.352997
2020-12-31,87.594002,273.160004,131.333557
2021-01-04,86.412003,268.940002,128.087067
2021-01-05,87.045998,270.970001,129.670715
2021-01-06,86.764503,263.309998,125.305801
2021-01-07,89.362503,268.73999,129.581619
2021-01-08,90.360497,267.570007,130.700073
2021-01-11,88.335999,256.839996,127.661461
2021-01-12,87.327499,251.089996,127.483315
2021-01-13,87.720001,251.639999,129.551941
2021-01-14,87.009003,245.639999,127.592178
2021-01-15,86.809502,251.360001,125.840271
2021-01-19,89.542999,261.100006,126.523224
2021-01-20,94.345001,267.480011,130.680283
2021-01-21,94.5625,272.869995,135.47081
2021-01-22,95.052498,274.5,137.648315
2021-01-25,94.970001,278.01001,141.458969
2021-01-26,95.862,282.049988,141.696518
2021-01-27,91.539497,272.140015,140.607758
2021-01-28,93.155502,265.0,135.688553
2021-01-29,91.787003,258.329987,130.610992
2021-02-01,95.067497,262.01001,132.768707
2021-02-02,96.375504,267.079987,133.610046
2021-02-03,103.503502,266.649994,132.57077
2021-02-04,103.1185,266.48999,135.985489
2021-02-05,104.900002,268.100006,135.564209
2021-02-08,104.6455,266.579987,135.712891
2021-02-09,104.175499,269.450012,134.820755
2021-02-10,104.768997,271.869995,134.206177
2021-02-11,104.794502,270.390015,133.948471
2021-02-12,105.205498,270.5,134.186356
2021-02-16,106.095001,273.970001,132.025421
2021-02-17,106.415497,273.570007,129.695969
2021-02-18,105.860001,269.390015,128.575851
2021-02-19,105.056999,261.559998,128.734436
2021-02-22,103.244003,260.329987,124.8983
2021-02-23,103.542999,265.859985,124.759514
2021-02-24,104.758499,264.309998,124.253975
2021-02-25,101.568001,254.690002,119.932091
2021-02-26,101.843002,257.619995,120.199745
2021-03-01,104.0755,264.910004,126.672638
2021-03-02,103.792,259.0,124.025986
2021-03-03,101.335503,255.410004,120.992737
2021-03-04,102.454498,257.640015,119.079605
2021-03-05,105.427002,264.279999,120.35833
2021-03-08,101.208504,255.309998,115.342575
2021-03-09,102.635002,265.73999,120.031227
2021-03-10,102.751503,264.899994,118.930931
2021-03-11,105.738503,273.880005,120.893616
2021-03-12,103.096001,268.399994,119.971733
2021-03-15,103.324501,273.75,122.905861
2021-03-16,104.625999,279.279999,124.472054
2021-03-17,104.554001,284.01001,123.669128
2021-03-18,101.810997,278.619995,119.476112
2021-03-19,102.160004,290.109985,118.940842
2021-03-22,101.929497,293.540009,122.311111
2021-03-23,102.648003,290.630005,121.468552
2021-03-24,102.252998,282.140015,119.039955
2021-03-25,102.218002,278.73999,119.535583
2021-03-26,101.777496,283.019989,120.150169
2021-03-29,102.797501,290.820007,120.328598
2021-03-30,102.777,288.0,118.851624
2021-03-31,103.431503,294.529999,121.081955
2021-04-01,106.887497,298.660004,121.924515
2021-04-05,111.277496,308.910004,124.799171
2021-04-06,111.237503,306.26001,125.106453
2021-04-07,112.484001,313.089996,126.781677
2021-04-08,113.272003,313.019989,129.220169
2021-04-09,114.293999,312.459991,131.837082
2021-04-12,112.739502,311.540009,130.092468
2021-04-13,113.363503,309.76001,133.254593
2021-04-14,112.741997,302.820007,130.875549
2021-04-15,114.833,307.820007,133.323975
2021-04-16,114.888,306.179993,132.986938
2021-04-19,115.120003,302.23999,133.660995
2021-04-20,114.681503,302.649994,131.946152
2021-04-21,114.664497,301.470001,132.332703
2021-04-22,113.396004,296.519989,130.786377
2021-04-23,115.764999,301.130005,133.145538
2021-04-26,116.336998,303.040009,133.542053
2021-04-27,115.356003,303.570007,133.21492
2021-04-28,118.995499,307.100006,132.412018
2021-04-29,121.494499,329.51001,132.312866
2021-04-30,120.505997,325.079987,130.310547
2021-05-03,119.758499,322.579987,131.381088
2021-05-04,117.712502,318.359985,126.732109
2021-05-05,117.836998,315.019989,126.979935
2021-05-06,119.067497,320.019989,128.605606
2021-05-07,119.934502,319.079987,129.290726
2021-05-10,117.083,305.970001,125.954437
2021-05-11,115.438004,306.529999,125.02108
2021-05-12,111.954002,302.549988,121.903244
2021-05-13,113.098503,305.26001,124.087715
2021-05-14,115.807999,315.940002,126.550194
2021-05-17,116.070503,315.459991,125.378525
2021-05-18,115.171501,309.959991,123.968559
2021-05-19,115.435501,313.589996,123.809692
2021-05-20,117.804497,318.609985,126.411194
2021-05-21,117.254997,316.230011,124.544472
2021-05-24,120.333504,324.630005,126.202675
2021-05-25,120.453499,327.790009,126.004082
2021-05-26,121.676498,327.660004,125.954437
2021-05-27,120.125504,332.75,124.395523
2021-05-28,120.578003,328.730011,123.730255
2021-06-01,121.490501,329.130005,123.402588
2021-06-02,121.064003,329.149994,124.177078
2021-06-03,120.230499,326.040009,122.667809
2021-06-04,122.587997,330.350006,125.001221
2021-06-07,123.304497,336.579987,125.011147
2021-06-08,124.142502,333.679993,125.845215
2021-06-09,124.57,330.25,126.232452
2021-06-10,126.080002,332.459991,125.219666
2021-06-11,125.696503,331.26001,126.450905
2021-06-14,126.351997,336.769989,129.558807
2021-06-15,126.032997,336.75,128.724731
2021-06-16,125.696503,331.079987,129.23114
2021-06-17,126.371002,336.51001,130.859573
2021-06-18,125.567497,329.660004,129.538956
2021-06-21,126.455002,332.290009,131.365967
2021-06-22,126.999496,339.029999,133.034088
2021-06-23,126.461502,340.589996,132.756088
2021-06-24,127.281998,343.179993,132.468109
2021-06-25,126.995003,341.369995,132.170242
2021-06-28,126.819504,355.640015,133.828445
2021-06-29,126.018501,351.890015,135.367493
2021-06-30,125.316002,347.709991,135.993073
2021-07-01,126.3685,354.390015,136.300873
2021-07-02,128.718994,354.700012,138.971878
2021-07-06,129.770996,352.779999,141.017334
2021-07-07,130.077499,350.48999,143.549332
2021-07-08,129.177002,345.649994,142.228714
2021-07-09,129.574493,350.420013,144.085526
2021-07-12,130.563995,353.160004,143.479828
2021-07-13,130.994507,352.089996,144.611771
2021-07-14,132.082504,347.630005,148.096985
2021-07-15,131.266495,344.459991,147.431732
2021-07-16,131.845505,341.160004,145.356491
2021-07-19,129.253998,336.950012,141.444305
2021-07-20,131.101501,341.660004,145.118179
2021-07-21,132.600494,346.230011,144.373459
2021-07-22,133.328506,351.190002,145.76358
2021-07-23,137.815994,369.790009,147.511154
2021-07-26,139.644501,372.459991,147.938141
2021-07-27,136.796494,367.809998,145.733795
2021-07-28,136.3815,373.279999,143.956421
2021-07-29,136.540497,358.320007,144.611771
2021-07-30,135.220993,356.299988,144.830231
2021-08-02,135.989502,351.950012,144.49263
2021-08-03,136.279999,351.23999,146.319641
2021-08-04,136.028503,358.920013,145.912537
2021-08-05,136.940002,362.970001,146.021774
2021-08-06,137.035995,363.51001,145.325653
2021-08-09,138.001999,361.609985,145.27594
2021-08-10,138.096497,361.130005,144.788681
2021-08-11,137.689499,359.959991,145.047226
2021-08-12,138.389496,362.649994,148.060333
2021-08-13,138.406006,363.179993,148.26918
2021-08-16,138.916,366.559998,150.277893
2021-08-17,137.300507,358.450012,149.353104
2021-08-18,136.570007,355.450012,145.544418
2021-08-19,136.913498,355.119995,145.882523
2021-08-20,138.436996,359.369995,147.364243
2021-08-23,141.099503,363.350006,148.875778
2021-08-24,142.398499,365.51001,148.786255
2021-08-25,142.949997,368.390015,147.533279
2021-08-26,142.123001,364.380005,146.717865
2021-08-27,144.550507,372.630005,147.771973
2021-08-30,145.469498,380.660004,152.266769
2021-08-31,145.462006,379.380005,150.983948
2021-09-01,145.841995,382.049988,151.660156
2021-09-02,144.218994,375.279999,152.793808
2021-09-03,144.774994,376.26001,153.440186
2021-09-07,145.518997,382.179993,155.816879
2021-09-08,144.883499,377.570007,154.245682
2021-09-09,144.913498,378.0,153.211472
2021-09-10,141.921005,378.690002,148.139877
2021-09-13,143.464996,376.51001,148.716675
2021-09-14,143.406006,376.529999,147.294617
2021-09-15,145.205994,373.920013,148.199554
2021-09-16,144.373505,373.059998,147.960892
2021-09-17,141.463501,364.720001,145.246094
2021-09-20,139.016998,355.700012,142.143494
2021-09-21,139.6465,357.480011,142.630753
2021-09-22,140.938507,343.209991,145.037292
2021-09-23,141.826508,345.959991,146.011826
2021-09-24,142.632996,352.959991,146.101318
2021-09-27,141.501007,353.579987,144.559952
2021-09-28,136.184006,340.649994,141.119217
2021-09-29,134.520996,339.609985,142.034119
2021-09-30,133.265503,339.390015,140.711533
2021-10-01,136.462494,343.01001,141.855103
2021-10-04,133.764999,326.230011,138.36467
2021-10-05,136.177002,332.959991,140.323685
2021-10-06,137.354004,333.640015,141.20874
2021-10-07,139.185501,329.220001,142.491531
2021-10-08,140.056,330.049988,142.103699
2021-10-11,138.847504,325.450012,142.014221
2021-10-12,136.712997,323.769989,140.721466
2021-10-13,137.899994,324.540009,140.124802
2021-10-14,141.412003,328.529999,142.958908
2021-10-15,141.675003,324.76001,144.032898
2021-10-18,142.960495,335.339996,145.733368
2021-10-19,143.822006,339.98999,147.931046
2021-10-20,142.414993,340.779999,148.428284
2021-10-21,142.780502,341.880005,148.647034
2021-10-22,138.625,324.609985,147.86145
2021-10-25,138.772995,328.690002,147.811722
2021-10-26,139.671997,315.809998,148.487961
2021-10-27,146.427505,312.220001,148.020569
2021-10-28,146.128998,316.920013,151.719833
2021-10-29,148.270493,323.570007,148.965271
2021-11-01,143.774002,329.980011,148.129944
2021-11-02,145.863007,328.079987,149.184052
2021-11-03,146.789993,331.619995,150.645874
2021-11-04,148.682999,335.850006,150.11882
2021-11-05,149.240997,341.130005,150.656586
2021-11-08,149.351501,338.619995,149.820023
2021-11-09,149.248505,335.369995,150.188507
2021-11-10,146.626007,327.640015,147.31041
2021-11-11,146.748001,327.73999,147.26062
2021-11-12,149.645493,340.890015,149.371902
2021-11-15,149.388,347.559998,149.381851
2021-11-16,149.076004,342.959991,150.377731
2021-11-17,149.061996,340.769989,152.857483
2021-11-18,150.709,338.690002,157.219421
2021-11-19,149.952499,345.299988,159.888382
2021-11-22,147.078506,341.01001,160.356445
2021-11-23,146.757004,337.25,160.744827
2021-11-24,146.717499,341.059998,161.272644
2021-11-26,142.806,333.119995,156.163788
2021-11-29,146.113998,338.029999,159.579666
2021-11-30,142.451996,324.459991,164.618805
2021-12-01,141.617996,310.600006,164.090988
2021-12-02,143.776505,310.390015,163.085144
2021-12-03,142.520493,306.839996,161.173065
2021-12-06,143.796494,317.869995,164.638718
2021-12-07,148.036499,322.809998,170.474564
2021-12-08,148.720505,330.559998,174.358505
2021-12-09,148.106003,329.820007,173.840637
2021-12-10,148.675003,329.75,178.71048
2021-12-13,146.704498,334.48999,175.015778
2021-12-14,144.970505,333.73999,173.611588
2021-12-15,147.3685,341.660004,178.561111
2021-12-16,144.838501,334.899994,171.550095
2021-12-17,142.802994,333.790009,170.434723
2021-12-20,142.401505,325.450012,169.050461
2021-12-21,144.220505,334.200012,172.2771
2021-12-22,146.949005,330.450012,174.916183
2021-12-23,147.142502,335.23999,175.553543
2021-12-27,148.063995,346.179993,179.586868
2021-12-28,146.447998,346.220001,178.551132
2021-12-29,146.504501,342.940002,178.640778
2021-12-30,146.002502,344.359985,177.465637
2021-12-31,144.679504,336.350006,176.838257
2022-01-03,145.074493,338.540009,181.259918
2022-01-04,144.416504,336.529999,178.959442
2022-01-05,137.653503,324.170013,174.199158
2022-01-06,137.550995,332.459991,171.291183
2022-01-07,137.004501,331.790009,171.460495
2022-01-10,138.574005,328.070007,171.480408
2022-01-11,140.017502,334.369995,174.358505
2022-01-12,141.647995,333.26001,174.806625
2022-01-13,139.130997,326.480011,171.480408
2022-01-14,139.786499,331.899994,172.356796
2022-01-18,136.290497,318.149994,169.100266
2022-01-19,135.651993,319.589996,165.544968
2022-01-20,133.5065,316.559998,163.832062
2022-01-21,130.091995,303.170013,161.740707
2022-01-24,130.371994,308.709991,160.953964
2022-01-25,126.735497,300.149994,159.121552
2022-01-26,129.240005,294.630005,159.031906
2022-01-27,129.121002,294.640015,158.563843
2022-01-28,133.289505,301.709991,169.628082
2022-01-31,135.698502,313.26001,174.059723
2022-02-01,137.878494,319.0,173.890442
2022-02-02,148.036499,323.0,175.115356
2022-02-03,142.650497,237.759995,172.187469
2022-02-04,143.016006,237.089996,171.898315
2022-02-07,138.938004,224.910004,171.170395
2022-02-08,139.212997,220.179993,174.33136
2022-02-09,141.453003,232.0,175.777206
2022-02-10,138.602493,228.070007,171.629074
2022-02-11,134.130005,219.550003,168.159012
2022-02-14,135.300003,217.699997,168.398331
2022-02-15,136.425507,221.0,172.297165
2022-02-16,137.487503,216.539993,172.057861
2022-02-17,132.308502,207.710007,168.398331
2022-02-18,130.467499,206.160004,166.82283
2022-02-22,129.402496,202.080002,163.851334
2022-02-23,127.584999,198.449997,159.613464
2022-02-24,132.673492,207.600006,162.275848
2022-02-25,134.519501,210.479996,164.379822
2022-02-28,134.891006,211.029999,164.649048
2022-03-01,134.167999,203.490005,162.734512
2022-03-02,134.751495,208.110001,166.084946
2022-03-03,134.307999,202.970001,165.755875
2022-03-04,132.121994,200.059998,162.704605
2022-03-07,126.4645,187.470001,158.845657
2022-03-08,127.278503,190.289993,156.990952
2022-03-09,133.865997,198.5,162.485229
2022-03-10,132.682007,195.210007,158.067886
2022-03-11,130.475494,187.610001,154.288681
2022-03-14,126.740997,186.630005,150.190399
2022-03-15,129.660507,192.029999,154.647644
2022-03-16,133.690506,203.630005,159.134811
2022-03-17,134.600494,207.839996,160.16188
2022-03-18,136.801498,216.490005,163.512283
2022-03-21,136.4785,211.490005,164.90831
2022-03-22,140.277496,216.649994,168.338501
2022-03-23,138.503494,213.460007,169.724533
2022-03-24,141.311996,219.570007,173.573532
2022-03-25,141.5215,221.820007,174.221664
2022-03-28,141.949997,223.589996,175.099167
2022-03-29,143.25,229.860001,178.44957
2022-03-30,142.644501,227.850006,177.26297
2022-03-31,139.649506,222.360001,174.111984
2022-04-01,140.699997,224.850006,173.812836
2022-04-04,143.642502,233.889999,177.931061
2022-04-05,141.063004,231.839996,174.560699
2022-04-06,137.175995,223.300003,171.33992
2022-04-07,136.464996,222.949997,171.649017
2022-04-08,134.010498,222.330002,169.604874
2022-04-11,129.796494,216.460007,165.277252
2022-04-12,128.374496,214.139999,167.181808
2022-04-13,130.285995,214.990005,169.913986
2022-04-14,127.252998,210.179993,164.818558
2022-04-18,127.960999,210.770004,164.599197
2022-04-19,130.531006,217.309998,166.922531
2022-04-20,128.245499,200.419998,166.753021
2022-04-21,124.9375,188.070007,165.945328
2022-04-22,119.613998,184.110001,161.328537
2022-04-25,123.25,186.990005,162.415436
2022-04-26,119.505997,180.949997,156.352783
2022-04-27,115.0205,174.949997,156.123444
2022-04-28,119.411499,205.729996,163.173264
2022-04-29,114.966499,200.470001,157.200348
2022-05-02,117.156998,211.130005,157.50946
2022-05-03,118.129501,212.029999,159.025131
2022-05-04,122.574997,223.410004,165.546494
2022-05-05,116.746498,208.279999,156.322876
2022-05-06,115.660004,203.770004,157.061829
2022-05-09,113.084,196.210007,151.849075
2022-05-10,114.584503,197.649994,154.29567
2022-05-11,113.960999,188.740005,146.296783
2022-05-12,113.161003,191.240005,142.362244
2022-05-13,116.515503,198.619995,146.905945
2022-05-16,114.792503,200.039993,145.33812
2022-05-17,116.7015,202.619995,149.03299
2022-05-18,112.401001,192.240005,140.62468
2022-05-19,110.745499,191.289993,137.159485
2022-05-20,109.313004,193.539993,137.399139
2022-05-23,111.666496,196.229996,142.911484
2022-05-24,105.926003,181.279999,140.165298
2022-05-25,105.8395,183.830002,140.325089
2022-05-26,108.295998,191.630005,143.580551
2022-05-27,112.799004,195.130005,149.432434
2022-05-31,114.039001,193.639999,148.633545
2022-06-01,114.137001,188.639999,148.503723
2022-06-02,117.746002,198.860001,151.000259
2022-06-03,114.564003,190.779999,145.178345
2022-06-06,117.010498,194.25,145.937286
2022-06-07,117.2295,195.649994,148.503723
2022-06-08,117.237999,196.639999,147.754776
2022-06-09,114.917999,184.0,142.442139
2022-06-10,111.427498,175.570007,136.939789
2022-06-13,106.876503,164.259995,131.697067
2022-06-14,107.194,163.729996,132.575836
2022-06-15,110.390503,169.350006,135.242142
2022-06-16,106.636002,160.869995,129.879593
2022-06-17,107.865501,163.740005,131.377502
2022-06-21,112.014999,157.050003,135.681534
2022-06-22,112.033997,155.850006,135.162262
2022-06-23,112.684502,158.75,138.078201
2022-06-24,118.538002,170.160004,141.463501
2022-06-27,116.622498,169.490005,141.463501
2022-06-28,112.571503,160.679993,137.249359
2022-06-29,112.2565,163.940002,139.036865
2022-06-30,109.372498,161.25,136.53035
2022-07-01,109.081001,160.029999,138.737274
2022-07-05,113.887001,168.190002,141.363632
2022-07-06,115.213501,169.770004,142.721756
2022-07-07,119.306,172.190002,146.147003
2022-07-08,120.168503,170.880005,146.836029
2022-07-11,116.522499,162.880005,144.669037
2022-07-12,114.849503,163.270004,145.657669
2022-07-13,112.186996,163.490005,145.288193
2022-07-14,111.440002,158.050003,148.264053
2022-07-15,112.766998,164.699997,149.9617
2022-07-18,109.910004,167.229996,146.865997
2022-07-19,114.620003,175.779999,150.790543
2022-07-20,114.699997,183.089996,152.827713
2022-07-21,115.040001,183.169998,155.134521
2022-07-22,108.360001,169.270004,153.876251
2022-07-25,108.209999,166.649994,152.737839
2022-07-26,105.440002,159.149994,151.389725
2022-07-27,113.599998,169.580002,156.57251
2022-07-28,114.589996,160.720001,157.131744
2022-07-29,116.639999,159.100006,162.284576
2022-08-01,115.480003,159.929993,161.285965
2022-08-02,115.900002,160.190002,159.78804
2022-08-03,118.779999,168.800003,165.899567
2022-08-04,118.870003,170.570007,165.580002
2022-08-05,118.220001,167.110001,165.350006
2022-08-08,118.139999,170.25,164.869995
2022-08-09,117.5,168.529999,164.919998
2022-08-10,120.650002,178.339996,169.240005
2022-08-11,119.82,177.490005,168.490005
2022-08-12,122.650002,180.5,172.100006
2022-08-15,122.879997,180.889999,173.190002
2022-08-16,122.510002,179.470001,173.029999
2022-08-17,120.32,174.850006,174.550003
2022-08-18,120.860001,174.660004,174.149994
2022-08-19,118.120003,167.960007,171.520004
2022-08-22,115.07,163.050003,167.570007
2022-08-23,114.769997,161.110001,167.229996
2022-08-24,114.699997,163.259995,167.529999
2022-08-25,117.699997,168.779999,170.029999
2022-08-26,111.300003,161.779999,163.619995
2022-08-29,110.339996,159.169998,161.380005
2022-08-30,109.910004,157.160004,158.910004
2022-08-31,109.150002,162.929993,157.220001
2022-09-01,110.550003,165.360001,157.960007
2022-09-02,108.68,160.320007,155.809998
2022-09-06,107.480003,158.539993,154.529999
